,cod_id,cod_address,cod_customer,cod_ship,cod_prod,cod_sales
7464,1362,12,485,1362,352,2252
7465,3298,44,470,3298,352,4391
7466,179,121,163,179,352,373
7467,1042,255,266,1042,352,1790
7468,342,61,285,342,352,688
7469,2345,506,391,2345,533,3446
7470,3310,113,415,3310,533,3446
7471,835,165,203,835,533,1479
7472,3610,85,696,3610,533,4677
7473,286,165,244,286,533,585
7474,3299,165,262,3299,1422,585
7475,3734,402,199,3734,533,4809
7476,4481,612,112,4481,1422,4809
7477,2345,506,391,2345,153,3447
7478,79,64,76,79,153,158
7479,2212,43,285,2212,153,158
7480,4512,117,76,4512,153,5449
7481,2940,27,743,2940,153,4041
7482,426,15,333,426,712,819
7483,2736,328,172,2736,712,2954
7484,1915,340,662,1915,712,2954
7485,3804,44,162,3804,1627,2954
7486,3525,58,326,3525,1181,2954
7487,3848,44,243,3848,1859,4919
7488,961,334,356,961,813,1659
7489,4364,214,558,4364,813,5330
7490,4355,427,729,4355,813,5323
7491,1000,64,243,1000,326,1732
7492,3394,275,542,3394,326,1732
7493,2814,316,402,2814,22,1732
7494,3449,285,765,3449,1004,1732
7495,4421,156,767,4421,1102,1732
7496,2748,156,558,2748,1102,1732
7497,2268,31,378,2268,326,2214
7498,1516,40,255,1516,1498,2214
7499,4395,31,71,4395,1650,2214
7500,4499,142,772,4499,1650,2214
7501,1331,60,458,1331,1071,2214
7502,516,142,382,516,326,22
7503,11,11,11,11,22,22
7504,2870,29,239,2870,326,346
7505,164,30,148,164,326,346
7506,3605,469,671,3605,326,346
7507,1357,35,655,1357,1071,346
7508,4620,35,285,4620,1071,346
7509,2908,46,684,2908,1071,346
7510,4543,29,768,4543,22,346
7511,1102,55,594,1102,452,346
7512,1218,60,608,1218,452,346
7513,1797,26,268,1797,1102,346
7514,1638,143,243,1638,859,2585
7515,2137,393,139,2137,859,3200
7516,1430,95,319,1430,859,2329
7517,3962,60,741,3962,859,5019
7518,547,243,119,547,859,1026
7519,3558,259,243,3558,55,2804
7520,3133,60,590,3133,55,2804
7521,2391,127,706,2391,1167,2804
7522,1803,26,716,1803,1167,2804
7523,257,156,159,257,55,520
7524,27,25,27,27,55,56
7525,456,130,350,456,55,867
7526,4177,60,698,4177,55,1444
7527,813,95,519,813,55,1444
7528,4263,418,318,4263,95,5258
7529,48,35,45,48,95,97
7530,212,61,99,212,413,97
7531,423,132,189,423,413,97
7532,4186,412,610,4186,95,5207
7533,2761,366,243,2761,1075,1346
7534,740,288,488,740,1044,1346
7535,3195,299,233,3195,1075,3732
7536,2614,6,689,2614,1044,3732
7537,782,14,124,782,1075,1395
7538,1279,134,635,1279,1075,2141
7539,2136,4,261,2136,1043,3197
7540,4872,96,731,4872,1858,3197
7541,740,288,488,740,1043,1345
7542,3676,199,9,3676,1043,1345
7543,1756,24,249,1756,1043,1345
7544,3824,10,271,3824,1858,1345
7545,4774,37,612,4774,1043,5647
7546,3397,29,296,3397,1043,4491
7547,4640,196,91,4640,1858,4491
7548,4198,156,261,4198,125,5218
7549,64,26,61,64,125,126
7550,3941,89,104,3941,125,126
7551,3765,64,204,3765,125,4843
7552,3349,142,139,3349,125,4447
7553,311,177,261,311,564,631
7554,2314,186,108,2314,564,3407
7555,3253,285,97,3253,564,4353
7556,3887,27,389,3887,564,4955
7557,3209,27,713,3209,1027,4300
7558,535,143,155,535,609,999
7559,3602,142,670,3602,1607,999
7560,358,193,295,358,627,715
7561,3982,61,699,3982,627,715
7562,3210,542,507,3210,627,4301
7563,961,334,356,961,627,1665
7564,1803,26,716,1803,627,2805
7565,1097,304,565,1097,627,1867
7566,3028,111,768,3028,627,4120
7567,3631,560,301,3631,627,4700
7568,2659,531,295,2659,228,1750
7569,1010,308,570,1010,228,1750
7570,2553,523,625,2553,869,1750
7571,4240,10,141,4240,228,5242
7572,114,88,109,114,228,242
7573,641,88,203,641,958,1195
7574,2725,15,462,2725,958,3839
7575,53,44,50,53,104,105
7576,1245,392,629,1245,104,2086
7577,3996,144,50,3996,421,5047
7578,2421,6,554,2421,421,3531
7579,672,155,460,672,421,1261
7580,218,95,188,218,421,446
7581,4876,63,230,4876,421,446
7582,344,18,286,344,421,694
7583,3906,155,593,3906,421,694
7584,1500,424,415,1500,421,2410
7585,2864,261,705,2864,421,3966
7586,935,304,551,935,421,1620
7587,3996,144,50,3996,1474,5048
7588,4822,63,184,4822,1474,5681
7589,1455,290,595,1455,1474,2353
7590,2323,186,253,2323,1474,3422
7591,2329,144,720,2329,1474,3430
7592,3996,144,50,3996,643,5049
7593,620,48,8,620,643,1166
7594,3609,15,461,3609,921,1166
7595,4166,158,677,4166,921,1166
7596,470,46,13,470,643,882
7597,3106,60,227,3106,643,2788
7598,1792,56,335,1792,1459,2788
7599,1326,14,231,1326,1435,2210
7600,4844,46,549,4844,1435,5703
7601,119,30,114,119,236,253
7602,4593,284,599,4593,236,4810
7603,3735,426,53,3735,783,4810
7604,160,30,145,160,236,334
7605,981,339,339,981,236,1699
7606,953,58,114,953,1205,1642
7607,1883,307,127,1883,1205,2903
7608,1846,235,176,1846,1028,109
7609,1519,428,126,1519,1499,109
7610,1146,26,157,1146,195,109
7611,770,24,269,770,195,109
7612,4021,95,222,4021,108,109
7613,55,46,52,55,108,109
7614,4673,519,36,4673,108,109
7615,3644,24,230,3644,108,109
7616,2262,155,679,2262,1028,990
7617,534,17,14,534,195,990
7618,4087,6,730,4087,1819,990
7619,1921,462,114,1921,1539,2962
7620,3254,6,418,3254,1539,4071
7621,2972,10,757,2972,1539,4071
7622,4418,44,500,4418,1539,3540
7623,2430,60,251,2430,31,3540
7624,2694,476,578,2694,1539,3805
7625,1625,34,700,1625,1539,2571
7626,4408,493,581,4408,1539,5363
7627,3726,33,694,3726,1224,4797
7628,4829,78,251,4829,1224,5689
7629,2253,14,137,2253,1224,3338
7630,3290,573,401,3290,1224,4385
7631,973,334,549,973,1224,1685
7632,3726,33,694,3726,1044,4798
7633,4482,37,49,4482,1044,5425
7634,4422,89,694,4422,1804,5373
7635,3026,467,255,3026,1804,4119
7636,2399,101,694,2399,1038,3503
7637,735,285,306,735,1038,1339
7638,1986,106,694,1986,582,3036
7639,3325,308,694,3325,1416,2170
7640,1299,267,128,1299,1416,2170
7641,4461,10,383,4461,1416,2170
7642,2654,58,322,2654,1416,3768
7643,3204,539,706,3204,1108,4292
7644,3916,460,49,3916,1108,3399
7645,2309,12,648,2309,919,3399
7646,3916,460,49,3916,1108,1130
7647,598,37,260,598,919,1130
7648,4840,276,384,4840,1108,5700
7649,3326,57,777,3326,1108,4422
7650,2601,4,293,2601,1756,3720
7651,4212,24,293,4212,1873,5226
7652,2109,153,268,2109,1147,3171
7653,1122,372,228,1122,1309,1896
7654,1166,174,293,1166,1336,1960
7655,3970,30,578,3970,1336,5030
7656,3866,156,561,3866,1336,4936
7657,4746,621,758,4746,1336,5624
7658,2317,136,682,2317,1336,3411
7659,3304,175,293,3304,756,4400
7660,3989,12,783,3989,756,4400
7661,1976,468,482,1976,756,3019
7662,2864,261,705,2864,756,3964
7663,3943,294,619,3943,756,3021
7664,1978,86,107,1978,756,3021
7665,464,64,112,464,756,877
7666,2611,4,191,2611,734,3727
7667,1411,135,666,1411,734,2308
7668,446,75,345,446,734,850
7669,3363,52,715,3363,1089,1243
7670,663,48,40,663,986,1243
7671,3702,27,280,3702,986,1243
7672,2908,46,684,2908,986,1243
7673,782,14,124,782,1074,1394
7674,4357,299,507,4357,1074,1394
7675,4238,48,89,4238,883,5241
7676,2005,27,191,2005,727,3066
7677,2865,254,24,2865,727,3066
7678,440,30,340,440,727,839
7679,4582,370,505,4582,727,5498
7680,2363,66,375,2363,727,3459
7681,3543,584,229,3543,727,3459
7682,4208,377,44,4208,727,5223
7683,1192,323,604,1192,727,1997
7684,4103,124,724,4103,727,1997
7685,4170,285,786,4170,727,5194
7686,222,143,191,222,430,456
7687,4329,143,185,4329,430,5302
7688,1591,76,75,1591,1306,2528
7689,1117,35,140,1117,1306,1886
7690,2890,548,191,2890,783,2815
7691,1806,63,666,1806,1589,2815
7692,493,64,172,493,783,921
7693,3505,161,451,3505,1589,921
7694,4499,142,772,4499,783,5439
7695,3087,135,155,3087,1362,4187
7696,1211,388,178,1211,1362,2034
7697,3205,233,373,3205,370,4293
7698,275,127,233,275,513,556
7699,811,303,518,811,513,1441
7700,3154,31,244,3154,513,1441
7701,3438,341,385,3438,513,4527
7702,4870,152,97,4870,513,4527
7703,293,124,206,293,513,600
7704,3151,567,735,3151,513,4245
7705,788,298,506,788,513,1405
7706,2740,35,724,2740,1130,1505
7707,856,189,152,856,1130,1505
7708,3195,299,233,3195,1592,4285
7709,4700,116,222,4700,1592,5593
7710,3995,10,375,3995,1592,1971
7711,1171,253,611,1171,1341,1971
7712,2803,4,101,2803,1082,1484
7713,1993,471,18,1993,1082,1484
7714,839,29,245,839,1082,1484
7715,3566,402,597,3566,1082,4641
7716,4686,63,220,4686,1082,1407
7717,788,298,506,788,1082,1407
7718,1256,46,59,1256,1388,1407
7719,1173,30,612,1173,1348,1976
7720,2655,188,232,2655,1348,3770
7721,1943,409,498,1943,200,2987
7722,3221,308,322,3221,200,2987
7723,4136,365,307,4136,200,2262
7724,1373,46,647,1373,200,2262
7725,4784,15,346,4784,200,5653
7726,958,117,435,958,200,656
7727,323,182,271,323,585,656
7728,105,82,101,105,201,210
7729,3235,414,136,3235,201,4328
7730,1417,149,619,1417,201,2313
7731,4835,289,647,4835,1716,2313
7732,573,30,407,573,201,1078
7733,2299,375,457,2299,1716,1078
7734,4077,493,59,4077,201,5116
7735,105,82,101,105,202,212
7736,2023,203,148,2023,202,3086
7737,4716,144,101,4716,380,1878
7738,1107,35,60,1107,380,1878
7739,2572,135,234,2572,380,3695
7740,2869,127,703,2869,380,403
7741,195,130,174,195,380,403
7742,2222,48,301,2222,380,3307
7743,3239,165,101,3239,406,1422
7744,797,61,93,797,406,1422
7745,208,76,183,208,406,430
7746,3069,75,52,3069,406,4163
7747,3225,259,490,3225,406,4313
7748,3137,346,101,3137,1270,4230
7749,1091,24,412,1091,1270,1860
7750,2084,480,563,2084,1270,3146
7751,1042,255,266,1042,1270,1792
7752,1482,330,54,1482,1270,2389
7753,147,24,135,147,295,309
7754,1518,113,680,1518,295,309
7755,2708,142,85,2708,295,3816
7756,4334,95,526,4334,295,5305
7757,4369,48,583,4369,295,5336
7758,3362,113,656,3362,1686,3705
7759,2582,72,321,2582,1686,3705
7760,4714,60,739,4714,1686,3705
7761,2266,476,135,2266,1686,3260
7762,2186,30,53,2186,1686,3260
7763,2627,128,294,2627,112,3260
7764,3599,14,211,3599,1686,4670
7765,2185,98,117,2185,1686,3259
7766,1635,315,656,1635,1540,2580
7767,3354,335,670,3354,1540,4450
7768,4123,255,445,4123,1540,4450
7769,2847,30,465,2847,1623,2944
7770,1909,232,721,1909,1623,2944
7771,3455,142,32,3455,1623,4541
7772,2016,300,723,2016,1623,3080
7773,2412,208,465,2412,938,3515
7774,4684,55,230,4684,938,1160
7775,617,67,299,617,938,1160
7776,4469,33,198,4469,938,5415
7777,3648,208,465,3648,241,4715
7778,1273,26,594,1273,241,2127
7779,4547,183,646,4547,241,2127
7780,122,27,117,122,241,259
7781,2491,10,365,2491,1498,481
7782,3272,60,653,3272,1650,481
7783,1020,130,18,1020,452,481
7784,234,149,201,234,452,481
7785,487,89,365,487,774,911
7786,576,24,79,576,774,1088
7787,3926,585,263,3926,774,4986
7788,1829,145,557,1829,774,2846
7789,697,276,94,697,774,1294
7790,2037,134,208,2037,774,3104
7791,4466,134,365,4466,1206,5413
7792,3752,6,622,3752,1206,4830
7793,954,299,278,954,1206,1643
7794,4381,234,556,4381,1206,5348
7795,2729,148,701,2729,1206,3840
7796,1508,367,679,1508,1206,1919
7797,1140,196,215,1140,540,1919
7798,2706,346,764,2706,733,3812
7799,1511,69,206,1511,1493,2420
7800,1610,37,284,1610,1493,2554
7801,1885,452,707,1885,1493,2908
7802,4382,196,133,4382,1493,5349
7803,2564,525,245,2564,1493,3686
7804,3320,4,644,3320,1379,2069
7805,2421,6,554,2421,1379,2069
7806,2340,30,487,2340,1379,2069
7807,1233,336,586,1233,1379,2069
7808,4680,255,503,4680,1379,5581
7809,4024,33,773,4024,1379,5081
7810,2871,7,644,2871,1711,3969
7811,3314,451,659,3314,1711,4414
7812,108,84,104,108,210,222
7813,2554,165,751,2554,210,3676
7814,147,24,135,147,293,306
7815,3784,176,348,3784,293,4867
7816,2997,554,644,2997,359,2216
7817,2689,6,762,2689,359,2216
7818,1333,113,650,1333,359,2216
7819,187,95,169,187,359,384
7820,3561,10,612,3561,359,3220
7821,2155,14,18,2155,359,3220
7822,3339,4,318,3339,1791,4435
7823,3502,159,577,3502,1791,4435
7824,2826,56,685,2826,1791,3924
7825,4567,178,420,4567,1143,3924
7826,4879,64,490,4879,1791,5725
7827,560,46,318,560,872,1048
7828,3563,12,502,3563,872,4639
7829,886,313,194,886,872,1559
7830,4674,61,318,4674,392,4087
7831,2984,14,302,2984,392,4087
7832,4226,63,705,4226,392,4087
7833,1432,286,213,1432,392,2330
7834,3873,46,404,3873,392,416
7835,204,24,52,204,392,416
7836,2095,6,257,2095,392,3156
7837,511,15,149,511,392,954
7838,4920,33,348,4920,392,954
7839,4013,12,284,4013,392,5071
7840,2453,283,132,2453,685,3557
7841,2415,36,360,2415,685,3520
7842,2711,535,647,2711,685,3821
7843,1766,76,199,1766,685,2757
7844,4416,428,318,4416,215,3310
7845,2227,15,100,2227,467,3310
7846,4903,196,49,4903,215,2721
7847,1742,156,305,1742,965,2721
7848,2277,26,306,2277,1293,2721
7849,111,86,38,111,215,230
7850,4914,66,167,4914,215,5748
7851,110,44,106,110,215,227
7852,1954,359,184,1954,70,1419
7853,795,226,510,795,70,1419
7854,1719,134,708,1719,70,2694
7855,3416,4,329,3416,1007,4508
7856,3522,30,262,3522,1007,4604
7857,4655,24,630,4655,716,4604
7858,2809,540,712,2809,1007,3907
7859,1493,423,51,1493,1007,1282
7860,688,272,467,688,1007,1282
7861,1501,9,184,1501,716,1282
7862,882,60,329,882,184,1554
7863,2579,136,613,2579,184,1554
7864,4764,445,77,4764,184,4615
7865,3538,149,507,3538,184,4615
7866,95,73,91,95,184,192
7867,113,27,108,113,184,192
7868,1630,438,367,1630,184,2575
7869,3712,63,354,3712,704,4784
7870,3707,181,329,3707,630,4777
7871,1641,52,13,1641,630,2588
7872,2142,63,577,2142,630,1442
7873,812,17,246,812,913,1442
7874,650,116,449,650,630,1210
7875,3707,181,329,3707,1318,4778
7876,1650,218,495,1650,1318,2601
7877,4389,336,756,4389,1117,2601
7878,3805,259,455,3805,1067,2601
7879,1145,12,252,1145,1318,1927
7880,1933,106,726,1933,1318,1927
7881,3208,223,130,3208,1318,4299
7882,4877,106,199,4877,1318,5722
7883,544,241,396,544,506,1018
7884,4872,96,731,4872,231,4664
7885,3591,35,743,3591,231,4664
7886,402,207,320,402,231,245
7887,116,89,111,116,231,245
7888,4141,294,773,4141,1858,5175
7889,4872,96,731,4872,1378,2067
7890,1232,63,200,1232,1378,2067
7891,2613,67,450,2613,1378,2067
7892,1983,236,731,1983,1341,3033
7893,3265,525,91,3265,1341,4369
7894,1983,236,731,1983,1645,3034
7895,3274,270,563,3274,1403,3034
7896,3272,60,653,3272,1825,3034
7897,3820,12,288,3820,1645,2796
7898,3816,75,700,3816,1645,2796
7899,1798,297,65,1798,1403,2796
7900,3529,56,543,3529,1645,603
7901,295,43,251,295,548,603
7902,3786,260,698,3786,1645,4412
7903,3313,326,70,3313,1826,4412
7904,4014,37,710,4014,1790,5072
7905,3504,330,108,3504,1790,4591
7906,2821,429,296,2821,1790,3914
7907,3745,24,543,3745,1790,4822
7908,3106,60,227,3106,516,4205
7909,3895,102,370,3895,56,4205
7910,4072,163,710,4072,1099,1436
7911,806,163,516,806,1099,1436
7912,1693,8,197,1693,1099,2664
7913,2756,536,451,2756,1099,2664
7914,1243,366,138,1243,1099,2084
7915,4072,163,710,4072,1868,660
7916,324,178,115,324,193,660
7917,4340,244,740,4340,1868,5311
7918,2363,66,375,2363,1198,3460
7919,4106,165,364,4106,1198,1630
7920,944,84,540,944,1198,1630
7921,3762,29,121,3762,1604,4841
7922,1846,235,176,1846,1604,2864
7923,3999,330,121,3999,942,5057
7924,4441,30,712,4441,942,5391
7925,619,129,249,619,942,1165
7926,1014,30,6,1014,586,1165
7927,3298,44,470,3298,586,1165
7928,1996,95,296,1996,942,3054
7929,3999,330,121,3999,1798,573
7930,281,86,239,281,524,573
7931,3060,114,441,3060,1798,4156
7932,4916,335,606,4916,524,4156
7933,3999,330,121,3999,548,5058
7934,3900,156,132,3900,548,4960
7935,3436,536,79,3436,548,4525
7936,2385,64,727,2385,548,3490
7937,3999,330,121,3999,1295,4298
7938,3208,223,130,3208,1295,4298
7939,4399,414,55,4399,1295,5360
7940,3344,297,297,3344,1295,4439
7941,1100,14,593,1100,1295,1870
7942,2919,78,707,2919,1295,4025
7943,1765,35,701,1765,1295,2755
7944,4193,75,675,4193,1295,5211
7945,3212,24,418,3212,1612,4303
7946,4801,46,43,4801,1612,4303
7947,2261,473,320,2261,1612,3345
7948,2735,230,13,2735,1776,3345
7949,1885,452,707,1885,1612,2909
7950,3450,165,412,3450,1230,2909
7951,3478,583,661,3478,1612,4566
7952,4228,140,750,4228,1612,4566
7953,3151,567,735,3151,1612,4243
7954,1617,60,418,1617,235,2562
7955,1747,194,665,1747,235,2728
7956,374,189,305,374,235,745
7957,3779,26,580,3779,235,4856
7958,118,37,113,118,235,252
7959,424,84,275,424,708,815
7960,2188,135,542,2188,708,3262
7961,2302,196,226,2302,708,3390
7962,593,241,418,593,912,1124
7963,3781,152,135,3781,912,4861
7964,588,182,415,588,912,1115
7965,3315,52,175,3315,912,4416
7966,637,142,441,637,912,1185
7967,3445,294,520,3445,1799,4534
7968,3031,33,126,3031,1233,4125
7969,135,48,126,135,267,283
7970,2508,180,619,2508,267,2886
7971,1866,124,272,1866,267,2886
7972,4290,233,59,4290,267,648
7973,4225,232,493,4225,267,648
7974,3814,152,5,3814,333,648
7975,4519,35,505,4519,333,648
7976,319,130,267,319,333,648
7977,1992,299,395,1992,967,648
7978,1784,214,126,1784,447,2778
7979,2388,510,126,2388,447,3494
7980,335,13,279,335,447,673
7981,1461,60,219,1461,447,673
7982,4147,7,721,4147,447,5180
7983,1762,75,396,1762,447,2752
7984,1218,60,608,1218,447,2049
7985,2597,59,687,2597,447,3718
7986,3687,4,685,3687,1499,4753
7987,1293,46,642,1293,1411,2161
7988,2034,75,463,2034,1656,2161
7989,2464,27,339,2464,1656,2161
7990,4261,484,768,4261,1411,301
7991,3833,158,439,3833,1411,301
7992,143,103,131,143,287,301
7993,2482,64,757,2482,525,3596
7994,468,125,356,468,525,574
7995,282,64,240,282,525,574
7996,1341,214,86,1341,525,2224
7997,2826,56,685,2826,227,3925
7998,3496,30,248,3496,227,241
7999,114,88,109,114,227,241
8000,727,78,155,727,227,1328
8001,863,165,421,863,227,1521
8002,897,66,136,897,302,111
8003,57,48,54,57,111,111
8004,4895,89,213,4895,302,450
8005,218,95,188,218,425,450
8006,151,106,139,151,302,317
8007,3227,33,726,3227,302,317
8008,464,64,112,464,302,878
8009,3329,574,496,3329,1165,4426
8010,1824,77,136,1824,1328,2838
8011,3246,75,386,3246,975,2838
8012,1824,77,136,1824,728,2840
8013,2987,52,576,2987,1153,2840
8014,4488,177,311,4488,728,5431
8015,3010,142,136,3010,1129,3849
8016,2744,12,765,2744,1129,3849
8017,4666,330,21,4666,1129,3849
8018,852,7,500,852,1129,1501
8019,4753,41,76,4753,1129,5629
8020,4558,12,516,4558,1129,5480
8021,2496,50,478,2496,1129,3615
8022,1086,95,589,1086,1129,1854
8023,4596,59,412,4596,1129,5517
8024,3638,139,185,3638,1129,4705
8025,3010,142,136,3010,1803,4103
8026,4413,314,136,4413,713,1719
8027,992,7,335,992,713,1719
8028,2285,134,213,2285,713,3373
8029,428,136,335,428,713,821
8030,3676,199,9,3676,713,1201
8031,644,10,353,644,713,1201
8032,2131,15,22,2131,713,3192
8033,3235,414,136,3235,1092,4330
8034,4652,477,173,4652,1092,4330
8035,799,106,228,799,1092,1427
8036,2455,142,427,2455,1092,3561
8037,1285,65,488,1285,1030,2150
8038,720,63,402,720,1030,1321
8039,3099,191,560,3099,1030,4199
8040,4137,129,479,4137,1030,5168
8041,1285,65,488,1285,255,2151
8042,3168,10,139,3168,255,2151
8043,4209,474,422,4209,255,5224
8044,130,12,123,130,255,270
8045,4140,151,515,4140,255,5173
8046,2292,165,317,2292,255,3383
8047,4296,52,633,4296,255,5275
8048,3605,469,671,3605,255,4675
8049,1285,65,488,1285,941,1754
8050,1014,30,6,1014,1249,1754
8051,2718,229,602,2718,1616,3830
8052,3819,4,103,3819,592,4903
8053,3502,159,577,3502,592,4588
8054,3302,313,577,3302,592,4397
8055,327,183,273,327,592,663
8056,4568,614,551,4568,592,5487
8057,4506,46,779,4506,1723,5444
8058,2719,106,205,2719,475,3831
8059,1445,20,352,1445,475,2342
8060,4135,364,272,4135,475,5165
8061,248,155,212,248,475,507
8062,2162,402,692,2162,475,507
8063,240,152,205,240,441,494
8064,2176,95,578,2176,441,3244
8065,229,32,198,229,441,469
8066,931,328,363,931,441,1616
8067,3072,153,205,3072,529,825
8068,4774,37,612,4774,1890,825
8069,431,156,73,431,151,825
8070,3743,144,783,3743,529,4818
8071,1656,233,702,1656,529,2613
8072,284,106,242,284,529,580
8073,2839,308,367,2839,529,3939
8074,4892,199,740,4892,529,3324
8075,2241,497,337,2241,151,3324
8076,3072,153,205,3072,379,4166
8077,4465,280,692,4465,379,4166
8078,4496,364,541,4496,1526,4166
8079,1365,408,371,1365,379,2257
8080,3542,124,287,3542,379,4620
8081,3072,153,205,3072,1422,4167
8082,1311,31,415,1311,1422,2189
8083,3992,14,91,3992,1045,1338
8084,734,284,171,734,1036,1338
8085,3072,153,205,3072,1805,4168
8086,3037,46,278,3037,1805,4130
8087,3964,4,31,3964,1146,5021
8088,1021,41,77,1021,1146,1762
8089,1924,67,475,1924,654,1762
8090,875,64,351,875,1146,1543
8091,2498,27,733,2498,654,1543
8092,1654,15,31,1654,1187,2606
8093,4890,496,715,4890,1187,2606
8094,4633,46,8,4633,1187,5545
8095,4511,146,184,4511,1187,1613
8096,2407,93,137,2407,1187,1613
8097,930,40,550,930,1187,1613
8098,1408,236,665,1408,1187,2306
8099,3251,250,219,3251,1187,4351
8100,3015,230,292,3015,1187,4107
8101,3921,32,420,3921,1187,4979
8102,1716,106,549,1716,1187,2691
8103,1654,15,31,1654,1172,2609
8104,904,319,81,904,1172,1586
8105,665,24,31,665,988,1247
8106,4048,130,249,4048,988,5094
8107,3880,283,504,3880,988,4951
8108,4777,6,281,4777,820,4781
8109,3708,26,482,3708,820,4781
8110,523,232,31,523,821,973
8111,4484,334,448,4484,1307,973
8112,3981,4,548,3981,1117,2622
8113,1662,89,313,1662,1550,2622
8114,836,37,45,836,1117,1388
8115,775,121,504,775,1067,1388
8116,1669,169,703,1669,1117,1396
8117,783,142,505,783,1067,1396
8118,4709,61,548,4709,226,3602
8119,2486,142,758,2486,226,3602
8120,113,27,108,113,226,239
8121,118,37,113,118,226,249
8122,3369,106,548,3369,1832,4465
8123,4734,4,533,4734,1832,5614
8124,3671,107,441,3671,1832,4739
8125,3369,106,548,3369,1775,4466
8126,2927,159,183,2927,1775,4030
8127,2721,35,8,2721,1775,3834
8128,3014,40,683,3014,1775,4105
8129,1255,393,548,1255,1387,2101
8130,2379,12,709,2379,1322,3481
8131,2685,95,495,2685,1322,1934
8132,1153,118,40,1153,1322,1934
8133,2540,159,131,2540,1322,3662
8134,4834,40,709,4834,1212,5693
8135,4312,6,262,4312,1212,5289
8136,961,334,356,961,1212,1660
8137,1711,95,504,1711,1212,2684
8138,3129,394,248,3129,687,3775
8139,2660,139,24,2660,687,3775
8140,4734,4,533,4734,1105,5612
8141,817,106,461,817,1105,1452
8142,2510,191,16,2510,1105,3631
8143,866,309,533,866,824,1527
8144,2541,262,213,2541,824,3663
8145,3541,238,500,3541,824,2231
8146,1345,285,108,1345,824,2231
8147,526,234,353,526,824,976
8148,3783,231,89,3783,824,4865
8149,866,309,533,866,760,1528
8150,2505,520,237,2505,760,1528
8151,4337,394,132,4337,760,5308
8152,1895,48,502,1895,760,2925
8153,3732,48,253,3732,760,4802
8154,471,128,357,471,760,884
8155,866,309,533,866,1141,1529
8156,1003,14,56,1003,1141,1743
8157,1988,149,652,1988,1141,1743
8158,1590,64,693,1590,1431,2527
8159,2118,67,213,2118,590,3179
8160,4046,35,707,4046,590,3179
8161,326,107,272,326,590,662
8162,2118,67,213,2118,1349,1985
8163,1179,144,448,1179,1349,1985
8164,4829,78,251,4829,1349,5690
8165,4610,75,528,4610,1349,5486
8166,4567,178,420,4567,1390,5486
8167,1340,75,213,1340,1358,2223
8168,2374,98,6,2374,1358,3473
8169,4482,37,49,4482,1358,2011
8170,1200,128,618,1200,1358,2011
8171,1916,86,213,1916,996,2957
8172,675,256,6,675,996,1267
8173,2409,165,65,2409,996,3511
8174,1361,95,72,1361,996,2250
8175,3063,35,602,3063,996,4159
8176,918,134,317,918,996,1599
8177,3918,146,773,3918,457,4974
8178,857,303,530,857,623,1509
8179,1805,142,267,1805,1586,1509
8180,2059,355,213,2059,1199,3122
8181,3535,297,153,3535,1199,4613
8182,945,290,554,945,1199,1631
8183,1486,84,78,1486,1199,1631
8184,2327,14,577,2327,1199,1631
8185,1030,60,339,1030,1199,1631
8186,4893,4,630,4893,595,5733
8187,641,88,203,641,595,1194
8188,331,185,277,331,595,669
8189,3492,165,495,3492,716,4577
8190,792,178,239,792,716,1413
8191,1390,118,661,1390,716,2285
8192,3665,106,754,3665,605,4732
8193,447,215,20,447,333,853
8194,168,116,152,168,333,354
8195,692,264,5,692,1011,1288
8196,3541,238,500,3541,1011,1288
8197,4162,603,675,4162,1011,1288
8198,4568,614,551,4568,1011,1288
8199,2374,98,6,2374,1011,3472
8200,2875,546,595,2875,1011,3472
8201,2819,213,123,2819,1011,3913
8202,4136,365,307,4136,1011,2378
8203,1473,301,477,1473,1011,2378
8204,2008,5,659,2008,1589,3069
8205,2846,70,262,2846,1589,3946
8206,2449,30,659,2449,156,2123
8207,3834,6,422,3834,156,2123
8208,4849,14,63,4849,1396,2123
8209,1270,213,175,1270,1396,2123
8210,3133,60,590,3133,1396,2123
8211,4356,12,78,4356,156,2114
8212,1265,56,113,1265,156,2114
8213,82,66,79,82,156,161
8214,4564,403,672,4564,156,5483
8215,4916,335,606,4916,1396,5483
8216,3314,451,659,3314,1827,4413
8217,3973,358,74,3973,1640,4413
8218,3580,10,442,3580,1827,4655
8219,3382,12,520,3382,1827,4474
8220,3611,5,166,3611,1850,4678
8221,4017,14,460,4017,1850,5076
8222,183,67,166,183,27,378
8223,15,12,15,15,27,28
8224,3879,14,68,3879,27,4950
8225,2952,46,725,2952,27,4052
8226,4894,0,426,4894,27,5734
8227,183,67,166,183,358,379
8228,4839,6,783,4839,358,5698
8229,3323,202,625,3323,411,4358
8230,3257,88,690,3257,799,4358
8231,3189,111,622,3189,413,4277
8232,727,78,155,727,413,1329
8233,3483,158,472,3483,413,2212
8234,1327,134,486,1327,413,2212
8235,3238,82,703,3238,413,4335
8236,1079,174,586,1079,413,1842
8237,364,48,299,364,413,728
8238,63,52,60,63,123,124
8239,2763,156,98,2763,123,3860
8240,2859,8,188,2859,586,3448
8241,2346,107,151,2346,586,3448
8242,3260,156,61,3260,586,4363
8243,4798,48,94,4798,586,4363
8244,323,182,271,323,586,657
8245,673,206,461,673,586,1265
8246,1951,90,18,1951,586,2993
8247,3393,379,394,3393,586,4488
